0,0.0,0.0
0,-0.0382421875,0.260416666667
0,0.055625,0.325520833333
0,0.090390625,0.21875
0,-0.0034765625,0.221354166667
0,0.01390625,0.283854166667
0,0.2676953125,0.325520833333
0,0.3719921875,0.197916666667
0,0.465859375,0.0807291666667
0,0.45890625,0.0
0,0.3998046875,-0.03125
0,0.3928515625,-0.046875
0,0.48671875,-0.046875
0,0.521484375,0.0989583333333
0,0.4762890625,0.145833333333
0,0.45890625,0.317708333333
0,0.2955078125,0.479166666667
0,0.20859375,0.458333333333
0,0.1564453125,0.5
0,0.01390625,0.4140625
0,-0.12515625,0.286458333333
0,-0.2120703125,0.375
0,-0.1773046875,0.520833333333
0,-0.29203125,0.520833333333
0,-0.285078125,0.565104166667
0,-0.1946875,0.59375
0,-0.1355859375,0.609375
0,-0.12515625,0.5703125
0,-0.1564453125,0.567708333333
0,-0.132109375,0.619791666667
