0,0,0
0,-0.3839666116,0.0336751335
0,-0.3903660551,-0.0930075115
0,-0.3391705069,-0.1908257563
0,-0.3263716199,-0.0737645781
0,-0.3567689766,0.0144322001
0,-0.4543604904,0.0849896225
0,-0.5039561777,-0.0064143111
0,-0.4751586819,-0.1122504449
0,-0.4015650813,-0.1379076894
0,-0.5327536736,0
0,-0.5919485262,-0.0769717336
0,-0.5439526998,-0.177997134
0,-0.4239631336,-0.0769717336
0,-0.3055734284,0.0048107334
0,-0.0767933223,0.0625395336
0,0.1183897052,0.0272608223
0,0.2367794105,-0.0561252224
0,0.2863750978,-0.1058361337
0,0.351969394,0.0192429334
0,0.2863750978,0.155547045
0,0.2127814973,0.0272608223
0,0.2399791322,-0.0577288002
0,0.2879749587,-0.1058361337
0,0.3071732893,-0.059332378
0,0.337570646,0.0769717336
0,0.419163551,-0.0128286223
0,0.3903660551,-0.1218719116
0,0.3071732893,-0.0577288002
