0,0,0
0,0.0022944888,0.1704068925
0,-0.0022944888,0.2813429232
0,0.0195031546,0.3167967062
0,0.026386621,0.3442447963
0,-0.0103251995,0.3728365568
0,-0.0447425312,0.3465321371
0,-0.0298283541,0.3179403766
0,-0.0034417332,0.2824865936
0,0.0722763965,0.3453884667
0,0.135374838,0.4723358833
0,0.0848960848,0.3362391034
0,0.0298283541,0.2687625486
0,-0.0516259975,0.2813429232
0,-0.1204606609,0.376267568
0,-0.1720866584,0.5020713142
0,-0.1078409726,0.3877042722
0,-0.04703702,0.2641878669
0,0.0516259975,0.2664752078
0,-0.0722763965,0.256182174
0,0.0516259975,0.2413144585
0,-0.067687419,0.2172973797
0,0.0596567083,0.2092916868
0,-0.0596567083,0.1921366305
0,0.0493315088,0.1841309376
0,-0.0550677307,0.1726942334
0,0.0493315088,0.1646885404
0,-0.04703702,0.1589701883
0,0.041300798,0.1566828475
